guid,listing_id,url,title,price_original,currency,price_kes,price_tier,price_tier_encoded,price_delta,relative_price_ratio,category,category_encoded,category_popularity,subcategory,subcategory_encoded,location,location_type,location_type_encoded,domain,domain_encoded,domain_popularity,description,seller_name,image_count,has_images,image_rich,title_length,title_word_count,has_description,description_length,timestamp,crawl_source,crawl_source_encoded,first_seen,days_listed,days_since_posting,freshness_score,is_weekend,hour_of_day,day_of_week,month,quarter,season,season_encoded,currency_encoded
-mGKMtkq0WeEb8D1FxfiZyl5,JIJI-FF08D87DE9D1,https://jiji.co.ke/property-warehouse-43---industrial-area-mGKMtkq0WeEb8D1FxfiZyl5,Warehouse 43 - Industrial Area,137248730.0,KES,137248730.0,luxury,2,0.0,19.04,Property,5,18.0,Houses,21,Kiambu County,other_area,2,jiji.co.ke,0,1.0,Ready for immediate pickup. Can deliver within Nairobi area. Cash or M-Pesa accepted.,Jumia Seller,4,1,1,30,5,1,85,2023-09-10 23:22:24,hybrid,1,2023-09-10 23:22:24,0,460,0.06122448979591836,1,23,6,9,3,Spring,1,0
-mvR9kSS5FMQ8L1ZQwHjv6vP,JIJI-89996D5E5605,https://jiji.com.ng/jobs-dress---good-mvR9kSS5FMQ8L1ZQwHjv6vP,Dress - Good,220960.0,NGN,18781.6,economy,1,0.0,0.79,Jobs,4,8.0,Healthcare,20,Major City,other_area,2,jiji.com.ng,4,0.85,Genuine jobs item in excellent condition. Located in Major City. Serious buyers only.,Quality Goods KE,3,1,0,12,3,1,85,2024-01-15 10:51:15,common_crawl,0,2024-01-15 10:51:15,0,334,0.08241758241758242,0,10,0,1,1,Summer,2,1
-m37lHwI2LbTzY40c0ZZNgbR,JIJI-EE0AD769199A,https://jiji.co.tz/vehicles-ford-elite-pickup---workhorse-m37lHwI2LbTzY40c0ZZNgbR,Ford Elite Pickup - Workhorse,2454960.0,TZS,130112.88,mid_range,3,0.0,0.37,Vehicles,7,25.0,Motorcycles,30,Major City,other_area,2,jiji.co.tz,1,0.35,Well maintained motorcycles. Reason for selling: upgrading. All documents available.,Trust Dealer Kenya,3,1,0,29,5,1,84,2023-04-08 16:45:43,wayback,2,2023-04-08 16:45:43,0,615,0.046511627906976744,1,16,5,4,2,Autumn,0,2
-mPZQoXV5Zk1ZxYsN4Dr30uH,JIJI-368AC9CC32AE,https://jiji.co.ug/vehicles-toyota-standard-2020---good-mPZQoXV5Zk1ZxYsN4Dr30uH,Toyota Standard 2020 - Good,8500000.0,UGX,663000.0,premium,4,0.0,1.87,Vehicles,7,25.0,Cars,8,Major City,other_area,2,jiji.co.ug,2,0.25,Genuine vehicles item in excellent condition. Located in Major City. Serious buyers only.,Nakuru Properties,1,1,0,27,5,1,89,2024-02-29 08:41:05,hybrid,1,2024-02-29 08:41:05,0,289,0.09404388714733543,0,8,3,2,1,Summer,2,3
-mkUW2lWggSTmzY5MiWU956A,JIJI-1E37FAB6C156,https://jiji.co.za/vehicles-honda-standard-silver---well-maintained-mkUW2lWggSTmzY5MiWU956A,Honda Standard Silver - Well Maintained,5406890.0,ZAR,42173742.0,luxury,2,0.0,119.11,Vehicles,7,25.0,Cars,8,Major City,other_area,2,jiji.co.za,3,0.65,Top quality item at fair price. No time wasters please. View in Major City.,Nakuru Properties,3,1,0,39,6,1,75,2023-07-08 05:56:21,wayback,2,2023-07-08 05:56:21,0,525,0.05405405405405406,1,5,5,7,3,Winter,3,4
-m5z99r8pKGsshwUh27pC9Cu,JIJI-85B41B1B08E8,https://jiji.co.za/electronics-samsung-speaker-system---bluetooth-5.0-m5z99r8pKGsshwUh27pC9Cu,Samsung Speaker System - Bluetooth 5.0,168380.0,ZAR,1313364.0,premium,4,0.0,75.61,Electronics,1,22.0,Laptops,26,Major City,other_area,2,jiji.co.za,3,0.65,Ready for immediate pickup. Can deliver within Nairobi area. Cash or M-Pesa accepted.,Jumia Seller,1,1,0,38,6,1,85,2023-04-16 19:33:46,common_crawl,0,2023-04-16 19:33:46,0,607,0.04709576138147566,1,19,6,4,2,Autumn,0,4
-m7VP9hFAndSfCqUrOrfuxWi,JIJI-DF05F6D11DA3,https://jiji.co.ug/home & garden-skirt---excellent-m7VP9hFAndSfCqUrOrfuxWi,Skirt - Excellent,19700.0,UGX,1536.6,budget,0,0.0,0.17,Home & Garden,3,10.0,Garden,19,Major City,other_area,2,jiji.co.ug,2,0.25,Urgent sale! Moving out of country. Priced for quick sale. Slightly negotiable.,Eldoret Electronics,3,1,0,17,3,1,79,2022-11-28 14:16:45,common_crawl,0,2022-11-28 14:16:45,0,746,0.03865979381443299,0,14,0,11,4,Spring,1,3
-mUdZcHIx4CyMvx5a8c0svxG,JIJI-FAAAB47DA925,https://jiji.co.za/fashion-dress-silk-premium-quality-mUdZcHIx4CyMvx5a8c0svxG,Dress Silk Premium Quality,10290.0,ZAR,80262.0,mid_range,3,0.0,19.75,Fashion,2,12.0,Shoes,33,Major City,other_area,2,jiji.co.za,3,0.65,Well maintained shoes. Reason for selling: upgrading. All documents available.,Nakuru Properties,3,1,0,26,4,1,78,2024-10-22 15:02:38,wayback,2,2024-10-22 15:02:38,0,52,0.36585365853658536,0,15,1,10,4,Spring,1,4
-mJGGf3Fq4nX1cVyzxLmcDwf,JIJI-F93EAD003CF0,https://jiji.co.tz/fashion-sports-kit-subaru-complete-set-mJGGf3Fq4nX1cVyzxLmcDwf,Sports Kit Subaru Complete Set,36460.0,TZS,1932.38,budget,0,0.0,0.48,Fashion,2,12.0,Jewelry,23,Major City,other_area,2,jiji.co.tz,1,0.35,Genuine fashion item in excellent condition. Located in Major City. Serious buyers only.,Direct Owner,5,1,1,30,5,1,88,2024-09-13 22:14:01,wayback,2,2024-09-13 22:14:01,0,91,0.24793388429752067,0,22,4,9,3,Spring,1,2
-m7LxU8y6GvvEe1aiYiDwods,JIJI-588379AC7BAB,https://jiji.com.ng/property-2bedroom-townhouse---gated-community-m7LxU8y6GvvEe1aiYiDwods,2Bedroom Townhouse - Gated Community,52521950.0,NGN,4464365.75,premium,4,0.0,0.62,Property,5,18.0,Office,31,Major City,other_area,2,jiji.com.ng,4,0.85,Urgent sale! Moving out of country. Priced for quick sale. Slightly negotiable.,Jumia Seller,1,1,0,36,5,1,79,2023-11-01 05:05:37,wayback,2,2023-11-01 05:05:37,0,409,0.0683371298405467,0,5,2,11,4,Spring,1,1
-mzU3yyiXincetrB8sl3Ojo1,JIJI-68DD7054781D,https://jiji.com.ng/vehicles-volkswagen-premium-german-engineering-mzU3yyiXincetrB8sl3Ojo1,Volkswagen Premium German Engineering,1624410.0,NGN,138074.85,mid_range,3,0.0,0.39,Vehicles,7,25.0,Cars,8,Major City,other_area,2,jiji.com.ng,4,0.85,Imported item. Still under warranty. Excellent investment opportunity.,Trust Dealer Kenya,2,1,0,37,4,1,70,2022-11-30 14:19:14,hybrid,1,2022-11-30 14:19:14,0,744,0.03875968992248062,0,14,2,11,4,Spring,1,1
-m6ueGPiikPZNJmMcvY99vdt,JIJI-32195615E326,https://jiji.com.ng/vehicles-ford-standard-pickup---workhorse-m6ueGPiikPZNJmMcvY99vdt,Ford Standard Pickup - Workhorse,2971990.0,NGN,252619.15,mid_range,3,0.0,0.71,Vehicles,7,25.0,Spare Parts,34,Major City,other_area,2,jiji.com.ng,4,0.85,Top quality item at fair price. No time wasters please. View in Major City.,Direct Owner,3,1,0,32,5,1,75,2024-03-22 03:52:42,common_crawl,0,2024-03-22 03:52:42,0,267,0.10101010101010101,0,3,4,3,1,Autumn,0,1
-msvCji3I1gUFSEknma1zXQ8,JIJI-FBF04AF7802B,https://jiji.co.ug/electronics-apple-tablet-10-gen---like-new-msvCji3I1gUFSEknma1zXQ8,Apple Tablet 10 Gen - Like New,350000.0,UGX,27300.0,economy,1,0.0,1.57,Electronics,1,22.0,TVs,35,Major City,other_area,2,jiji.co.ug,2,0.25,Price negotiable. Call or WhatsApp for more details. Delivery available within Major City.,Mombasa Trader,3,1,0,30,7,1,90,2022-07-09 20:29:36,wayback,2,2022-07-09 20:29:36,0,888,0.032679738562091505,1,20,5,7,3,Winter,3,3
-mXnQ5Bza5CxpvZnBdyDoVFQ,JIJI-C9B8C1AD2072,https://jiji.co.tz/fashion-jacket-mitsubishi-size-43---fair-mXnQ5Bza5CxpvZnBdyDoVFQ,Jacket Mitsubishi Size 43 - Fair,50320.0,TZS,2666.96,budget,0,0.0,0.66,Fashion,2,12.0,Clothing,11,Major City,other_area,2,jiji.co.tz,1,0.35,Price negotiable. Call or WhatsApp for more details. Delivery available within Major City.,Trust Dealer Kenya,2,1,0,32,6,1,90,2022-09-11 20:12:53,common_crawl,0,2022-09-11 20:12:53,0,824,0.035128805620608904,1,20,6,9,3,Spring,1,2
-meKKH6gq3Li48zapNH4LAeG,JIJI-4A462B3CC4BF,https://jiji.com.ng/home & garden-shirt---good-meKKH6gq3Li48zapNH4LAeG,Shirt - Good,21960.0,NGN,1866.6,budget,0,0.0,0.21,Home & Garden,3,10.0,Tools,36,Major City,other_area,2,jiji.com.ng,4,0.85,Genuine home & garden item in excellent condition. Located in Major City. Serious buyers only.,Nairobi Deals,1,1,0,12,3,1,94,2024-09-12 07:48:27,wayback,2,2024-09-12 07:48:27,0,93,0.24390243902439027,0,7,3,9,3,Spring,1,1
-mvqCPV8y07eMTcloGKIoxLR,JIJI-F5D230980F32,https://jiji.co.tz/property-warehouse-50---industrial-area-mvqCPV8y07eMTcloGKIoxLR,Warehouse 50 - Industrial Area,42760180.0,TZS,2266289.54,premium,4,0.0,0.31,Property,5,18.0,Commercial,12,Major City,other_area,2,jiji.co.tz,1,0.35,Imported item. Still under warranty. Excellent investment opportunity.,Eldoret Electronics,6,1,1,30,5,1,70,2022-11-28 21:58:45,hybrid,1,2022-11-28 21:58:45,0,746,0.03865979381443299,0,21,0,11,4,Spring,1,2
-mNnFZpwAr8r9wqAS5XFhrIt,JIJI-AB59E2CC2599,https://jiji.co.ke/jobs-shirt---fair-mNnFZpwAr8r9wqAS5XFhrIt,Shirt - Fair,76420.0,KES,76420.0,mid_range,3,0.0,3.2,Jobs,4,8.0,Healthcare,20,Meru,other_area,2,jiji.co.ke,0,1.0,Imported item. Still under warranty. Excellent investment opportunity.,Quality Goods KE,2,1,0,12,3,1,70,2022-09-02 01:52:13,hybrid,1,2022-09-02 01:52:13,0,834,0.034722222222222224,0,1,4,9,3,Spring,1,0
-mJpNIeCZXjKJcCh963hIOZN,JIJI-F40BE4E4D742,https://jiji.com.ng/home & garden-dress---excellent-mJpNIeCZXjKJcCh963hIOZN,Dress - Excellent,40110.0,NGN,3409.35,budget,0,0.0,0.38,Home & Garden,3,10.0,Decor,13,Major City,other_area,2,jiji.com.ng,4,0.85,Genuine home & garden item in excellent condition. Located in Major City. Serious buyers only.,Eldoret Electronics,2,1,0,17,3,1,94,2024-01-12 13:20:36,common_crawl,0,2024-01-12 13:20:36,0,336,0.0819672131147541,0,13,4,1,1,Summer,2,1
-mxlD3rg9PDztMzjIevTpYrs,JIJI-7B4726EE1470,https://jiji.co.ke/property-1bedroom-townhouse---gated-community-mxlD3rg9PDztMzjIevTpYrs,1Bedroom Townhouse - Gated Community,33579700.0,KES,33579700.0,luxury,2,1607236.6568691481,4.66,Property,5,18.0,Apartments,1,Kileleshwa,other_area,2,jiji.co.ke,0,1.0,Urgent sale! Moving out of country. Priced for quick sale. Slightly negotiable.,Mombasa Trader,3,1,0,36,5,1,79,2022-05-16 17:37:40,hybrid,1,2022-05-16 17:37:40,0,942,0.0308641975308642,0,17,0,5,2,Autumn,0,0
-mBLbpSoGN9UbHxVU2uBIOzY,JIJI-B2742BA82393,"https://jiji.co.tz/electronics-sony-tv-55""-smart---4k-display-mBLbpSoGN9UbHxVU2uBIOzY","Sony TV 55"" Smart - 4K Display",72610.0,TZS,3848.33,budget,0,0.0,0.22,Electronics,1,22.0,TVs,35,Major City,other_area,2,jiji.co.tz,1,0.35,Price negotiable. Call or WhatsApp for more details. Delivery available within Major City.,Amazon Export,0,0,0,30,7,1,90,2023-02-02 07:42:39,wayback,2,2023-02-02 07:42:39,0,681,0.04219409282700422,0,7,3,2,1,Summer,2,2
-m0P7D657yE1MMVqIKN0ruI3,JIJI-67A78F6E24D2,https://jiji.com.ng/vehicles-toyota-premium-2019---like-new-m0P7D657yE1MMVqIKN0ruI3,Toyota Premium 2019 - Like New,972720.0,NGN,82681.2,mid_range,3,0.0,0.23,Vehicles,7,25.0,Cars,8,Major City,other_area,2,jiji.com.ng,4,0.85,Imported item. Still under warranty. Excellent investment opportunity.,Nairobi Deals,2,1,0,30,6,1,70,2022-08-22 15:59:28,common_crawl,0,2022-08-22 15:59:28,0,844,0.034324942791762014,0,15,0,8,3,Winter,3,1
-m64IDmfi64wQG6gixQkr6k6,JIJI-105A80624CFE,https://jiji.co.za/fashion-sports-kit-mercedes-benz-complete-set-m64IDmfi64wQG6gixQkr6k6,Sports Kit Mercedes-Benz Complete Set,26050.0,ZAR,203190.0,mid_range,3,0.0,50.01,Fashion,2,12.0,Bags,3,Major City,other_area,2,jiji.co.za,3,0.65,Brand new condition. Bought recently but no longer needed. First to see will buy.,Direct Owner,4,1,1,37,5,1,81,2024-07-26 09:28:22,common_crawl,0,2024-07-26 09:28:22,0,141,0.17543859649122806,0,9,4,7,3,Winter,3,4
-meGwHd2jauNKaBu3UEQS84q,JIJI-AF0E4356069A,https://jiji.co.za/fashion-watch-mitsubishi-automatic---swiss-made-meGwHd2jauNKaBu3UEQS84q,Watch Mitsubishi Automatic - Swiss Made,18420.0,ZAR,143676.0,mid_range,3,0.0,35.36,Fashion,2,12.0,Clothing,11,Major City,other_area,2,jiji.co.za,3,0.65,Brand new condition. Bought recently but no longer needed. First to see will buy.,Trust Dealer Kenya,3,1,0,39,6,1,81,2023-06-07 22:21:55,wayback,2,2023-06-07 22:21:55,0,555,0.05128205128205128,0,22,2,6,2,Winter,3,4
-mzLIQ6mitsj3Mguyzqvjr58,JIJI-81ACDC313C72,https://jiji.co.tz/vehicles-nissan-standard---like-new---negotiable-mzLIQ6mitsj3Mguyzqvjr58,Nissan Standard - Like New - Negotiable,254840.0,TZS,13506.52,economy,1,0.0,0.04,Vehicles,7,25.0,Buses,6,Major City,other_area,2,jiji.co.tz,1,0.35,Genuine vehicles item in excellent condition. Located in Major City. Serious buyers only.,Eldoret Electronics,2,1,0,39,7,1,89,2024-08-30 23:17:07,wayback,2,2024-08-30 23:17:07,0,105,0.2222222222222222,0,23,4,8,3,Winter,3,2
-mpn9844zHRVDW2yY8J2xqQw,JIJI-A6BFAF2E234B,https://jiji.com.ng/fashion-sports-kit-subaru-complete-set-mpn9844zHRVDW2yY8J2xqQw,Sports Kit Subaru Complete Set,95000.0,NGN,8075.0,economy,1,0.0,1.99,Fashion,2,12.0,Accessories,0,Major City,other_area,2,jiji.com.ng,4,0.85,Genuine fashion item in excellent condition. Located in Major City. Serious buyers only.,Quality Goods KE,3,1,0,30,5,1,88,2024-05-01 10:24:20,wayback,2,2024-05-01 10:24:20,0,227,0.11673151750972763,0,10,2,5,2,Autumn,0,1
-mhccLDyPIA6LXVtllegs5pw,JIJI-AE412C75CEEC,https://jiji.co.tz/vehicles-nissan-elite---excellent---negotiable-mhccLDyPIA6LXVtllegs5pw,Nissan Elite - Excellent - Negotiable,6343690.0,TZS,336215.57,mid_range,3,0.0,0.95,Vehicles,7,25.0,Spare Parts,34,Major City,other_area,2,jiji.co.tz,1,0.35,Imported item. Still under warranty. Excellent investment opportunity.,Nairobi Deals,3,1,0,37,6,1,70,2023-04-06 04:23:10,wayback,2,2023-04-06 04:23:10,0,618,0.046296296296296294,0,4,3,4,2,Autumn,0,2
-mCjo94EphmM0Q3Lvtwi0OPZ,JIJI-077448BB722B,https://jiji.co.za/vehicles-subaru-elite---turbo---full-option-mCjo94EphmM0Q3Lvtwi0OPZ,Subaru Elite - Turbo - Full Option,1964830.0,ZAR,15325674.0,luxury,2,0.0,43.28,Vehicles,7,25.0,Trucks,39,Major City,other_area,2,jiji.co.za,3,0.65,Price negotiable. Call or WhatsApp for more details. Delivery available within Major City.,Eldoret Electronics,4,1,1,34,7,1,90,2024-03-27 10:24:24,wayback,2,2024-03-27 10:24:24,0,262,0.10273972602739727,0,10,2,3,1,Autumn,0,4
-mvt0XIjeM5dPYwQi2aXrB11,JIJI-3DA34E4D0F2D,https://jiji.com.ng/electronics-tecno-laptop-16gb-ram---with-warranty-mvt0XIjeM5dPYwQi2aXrB11,Tecno Laptop 16GB RAM - With Warranty,108010.0,NGN,9180.85,economy,1,0.0,0.53,Electronics,1,22.0,TVs,35,Major City,other_area,2,jiji.com.ng,4,0.85,Brand new condition. Bought recently but no longer needed. First to see will buy.,Amazon Export,2,1,0,37,7,1,81,2022-01-12 00:23:16,common_crawl,0,2022-01-12 00:23:16,0,1067,0.027347310847766634,0,0,2,1,1,Summer,2,1
-mEvlo7zA2fyl4YcQKlRrQUQ,JIJI-919715D23355,https://jiji.com.ng/services-skirt---excellent-mEvlo7zA2fyl4YcQKlRrQUQ,Skirt - Excellent,8950.0,NGN,760.75,budget,0,0.0,0.28,Services,6,3.0,Repair,32,Major City,other_area,2,jiji.com.ng,4,0.85,Imported item. Still under warranty. Excellent investment opportunity.,Amazon Export,1,1,0,17,3,1,70,2022-06-27 18:03:41,hybrid,1,2022-06-27 18:03:41,0,900,0.03225806451612903,0,18,0,6,2,Winter,3,1
-muC7DZXpQSkob9y1eaPOYHK,JIJI-A4E51001DCCF,https://jiji.co.za/vehicles-mercedes-benz-c-2022---foreign-used-muC7DZXpQSkob9y1eaPOYHK,Mercedes-Benz C 2022 - Foreign Used,8500000.0,ZAR,66300000.0,luxury,2,0.0,187.24,Vehicles,7,25.0,Buses,6,Major City,other_area,2,jiji.co.za,3,0.65,Price negotiable. Call or WhatsApp for more details. Delivery available within Major City.,Nakuru Properties,3,1,0,35,6,1,90,2022-06-17 12:20:21,wayback,2,2022-06-17 12:20:21,0,911,0.031880977683315624,0,12,4,6,2,Winter,3,4
-mdKbsOaDSOJcOCO4f6ILtVq,JIJI-A44A88F4B218,https://jiji.com.ng/vehicles-volkswagen-pro-german-engineering-mdKbsOaDSOJcOCO4f6ILtVq,Volkswagen Pro German Engineering,8500000.0,NGN,722500.0,premium,4,0.0,2.04,Vehicles,7,25.0,Buses,6,Major City,other_area,2,jiji.com.ng,4,0.85,Well maintained buses. Reason for selling: upgrading. All documents available.,Nakuru Properties,2,1,0,33,4,1,78,2024-05-12 06:00:11,hybrid,1,2024-05-12 06:00:11,0,216,0.12195121951219513,1,6,6,5,2,Autumn,0,1
-miImybM545LNmcevbSeSfb1,JIJI-D05F484694A7,https://jiji.co.tz/fashion-sunglasses-mitsubishi-uv-protection-miImybM545LNmcevbSeSfb1,Sunglasses Mitsubishi UV Protection,32700.0,TZS,1733.1,budget,0,0.0,0.43,Fashion,2,12.0,Bags,3,Major City,other_area,2,jiji.co.tz,1,0.35,Ready for immediate pickup. Can deliver within Nairobi area. Cash or M-Pesa accepted.,Nakuru Properties,2,1,0,35,4,1,85,2022-02-08 21:07:36,hybrid,1,2022-02-08 21:07:36,0,1039,0.02806361085126286,0,21,1,2,1,Summer,2,2
-mkL0BPlfT30I70DsK81FJeH,JIJI-CD70A3A10C43,https://jiji.co.ke/electronics-samsung-watch-512gb---like-new-mkL0BPlfT30I70DsK81FJeH,Samsung Watch 512GB - Like New,241300.0,KES,241300.0,mid_range,3,0.0,13.89,Electronics,1,22.0,Laptops,26,Juja,other_area,2,jiji.co.ke,0,1.0,Imported item. Still under warranty. Excellent investment opportunity.,Direct Owner,2,1,0,30,6,1,70,2023-01-17 23:56:56,hybrid,1,2023-01-17 23:56:56,0,696,0.04132231404958678,0,23,1,1,1,Summer,2,0
-mNOucIkxqGfvzaJwCCq7DPk,JIJI-194B9211270F,https://jiji.co.za/property-5br-apartment-ngara---serviced-mNOucIkxqGfvzaJwCCq7DPk,5BR Apartment Ngara - Serviced,53787640.0,ZAR,419543592.0,luxury,2,0.0,58.21,Property,5,18.0,Apartments,1,Major City,other_area,2,jiji.co.za,3,0.65,Brand new condition. Bought recently but no longer needed. First to see will buy.,Kenyan Seller,2,1,0,30,5,1,81,2024-12-14 11:13:18,wayback,2,2024-12-14 11:13:18,0,0,1.0,1,11,5,12,4,Summer,2,4
-mnKCWPfsfeeXr2BWADOJ8Vz,JIJI-9C8D62349397,https://jiji.co.ug/vehicles-bmw-x-series---excellent---low-mileage-mnKCWPfsfeeXr2BWADOJ8Vz,BMW X Series - Excellent - Low Mileage,911250.0,UGX,71077.5,mid_range,3,0.0,0.2,Vehicles,7,25.0,Trucks,39,Major City,other_area,2,jiji.co.ug,2,0.25,Top quality item at fair price. No time wasters please. View in Major City.,Jumia Seller,1,1,0,38,8,1,75,2023-03-22 21:09:48,wayback,2,2023-03-22 21:09:48,0,632,0.045317220543806644,0,21,2,3,1,Autumn,0,3
-mCYDGdZOTdVPbpfxxfrI6mO,JIJI-5D8B707DBA35,https://jiji.co.tz/home & garden-dress---mint-mCYDGdZOTdVPbpfxxfrI6mO,Dress - Mint,39350.0,TZS,2085.55,budget,0,0.0,0.23,Home & Garden,3,10.0,Tools,36,Major City,other_area,2,jiji.co.tz,1,0.35,Ready for immediate pickup. Can deliver within Nairobi area. Cash or M-Pesa accepted.,Trust Dealer Kenya,2,1,0,12,3,1,85,2023-05-09 02:37:20,wayback,2,2023-05-09 02:37:20,0,585,0.04878048780487805,0,2,1,5,2,Autumn,0,2
-mr8TKiLefW8VwmIXUnXVpkr,JIJI-A94DD797B677,https://jiji.co.ug/vehicles-mercedes-benz-s-2024---foreign-used-mr8TKiLefW8VwmIXUnXVpkr,Mercedes-Benz S 2024 - Foreign Used,2950540.0,UGX,230142.12,mid_range,3,0.0,0.65,Vehicles,7,25.0,Cars,8,Major City,other_area,2,jiji.co.ug,2,0.25,Top quality item at fair price. No time wasters please. View in Major City.,Direct Owner,1,1,0,35,6,1,75,2023-01-25 06:12:48,common_crawl,0,2023-01-25 06:12:48,0,689,0.04172461752433936,0,6,2,1,1,Summer,2,3
-mRsQESawALJ09BFGfH1PrgO,JIJI-35357F72ACEA,https://jiji.co.za/vehicles-mitsubishi-premium-2020---westlands-registered-mRsQESawALJ09BFGfH1PrgO,Mitsubishi Premium 2020 - Westlands Registered,1845600.0,ZAR,14395680.0,luxury,2,0.0,40.66,Vehicles,7,25.0,Spare Parts,34,Major City,other_area,2,jiji.co.za,3,0.65,Well maintained spare parts. Reason for selling: upgrading. All documents available.,Jumia Seller,2,1,0,46,6,1,84,2024-03-02 16:33:16,common_crawl,0,2024-03-02 16:33:16,0,286,0.0949367088607595,1,16,5,3,1,Autumn,0,4
-msykeXjU9KolSBqp6PNSrS7,JIJI-233CB6A916F1,https://jiji.co.ke/vehicles-mercedes-benz-e-2021---foreign-used-msykeXjU9KolSBqp6PNSrS7,Mercedes-Benz E 2021 - Foreign Used,2228930.0,KES,2228930.0,premium,4,0.0,6.29,Vehicles,7,25.0,Motorcycles,30,Nakuru,major_city,1,jiji.co.ke,0,1.0,Brand new condition. Bought recently but no longer needed. First to see will buy.,Nakuru Properties,8,1,1,35,6,1,81,2024-09-03 18:47:02,common_crawl,0,2024-09-03 18:47:02,0,101,0.22900763358778622,0,18,1,9,3,Spring,1,0
-mgZSm2dmHlUwlsgQ0TvBbU1,JIJI-217C97089728,https://jiji.co.ug/jobs-jacket---mint-mgZSm2dmHlUwlsgQ0TvBbU1,Jacket - Mint,135240.0,UGX,10548.72,economy,1,1280.4373710893265,0.44,Jobs,4,8.0,Education,16,Major City,other_area,2,jiji.co.ug,2,0.25,Imported item. Still under warranty. Excellent investment opportunity.,Kisumu Motors,6,1,1,13,3,1,70,2022-06-19 08:29:45,wayback,2,2022-06-19 08:29:45,0,909,0.03194888178913738,1,8,6,6,2,Winter,3,3
-mAlh4sE3MdH9BRgXPPAcL0t,JIJI-299DA5D274A4,https://jiji.co.ug/electronics-gaming-console-infinix-+-games-bundle-mAlh4sE3MdH9BRgXPPAcL0t,Gaming Console Infinix + Games Bundle,99730.0,UGX,7778.94,economy,1,0.0,0.45,Electronics,1,22.0,Cameras,7,Major City,other_area,2,jiji.co.ug,2,0.25,Top quality item at fair price. No time wasters please. View in Major City.,Kisumu Motors,2,1,0,37,6,1,75,2024-07-19 17:49:33,hybrid,1,2024-07-19 17:49:33,0,147,0.1694915254237288,0,17,4,7,3,Winter,3,3
-mglaEluTAziCZFuW24TFlT5,JIJI-15B4C8C629E5,https://jiji.co.za/fashion-jacket-honda-size-55---mint-mglaEluTAziCZFuW24TFlT5,Jacket Honda Size 55 - Mint,30080.0,ZAR,234624.0,mid_range,3,0.0,57.75,Fashion,2,12.0,Bags,3,Major City,other_area,2,jiji.co.za,3,0.65,Urgent sale! Moving out of country. Priced for quick sale. Slightly negotiable.,Direct Owner,1,1,0,27,6,1,79,2023-03-03 01:56:26,wayback,2,2023-03-03 01:56:26,0,652,0.0439882697947214,0,1,4,3,1,Autumn,0,4
-mxQUVJL2Qqn9MA8PPfmbGXz,JIJI-F7525AEAD173,https://jiji.co.ke/home & garden-dress---fair-mxQUVJL2Qqn9MA8PPfmbGXz,Dress - Fair,23420.0,KES,23420.0,economy,1,0.0,2.58,Home & Garden,3,10.0,Kitchen,24,Nakuru,major_city,1,jiji.co.ke,0,1.0,Genuine home & garden item in excellent condition. Located in Nakuru. Serious buyers only.,Kenyan Seller,1,1,0,12,3,1,90,2022-10-20 04:39:53,wayback,2,2022-10-20 04:39:53,0,786,0.03676470588235294,0,4,3,10,4,Spring,1,0
-mapQz4uV1bnt8PTnkuaflLO,JIJI-B25C65880687,https://jiji.co.ug/vehicles-mitsubishi-basic-2021---mombasa-road-registered-mapQz4uV1bnt8PTnkuaflLO,Mitsubishi Basic 2021 - Mombasa Road Registered,1496060.0,UGX,116692.68,mid_range,3,0.0,0.33,Vehicles,7,25.0,Trucks,39,Major City,other_area,2,jiji.co.ug,2,0.25,Urgent sale! Moving out of country. Priced for quick sale. Slightly negotiable.,Eldoret Electronics,1,1,0,47,7,1,79,2024-10-03 05:47:07,wayback,2,2024-10-03 05:47:07,0,72,0.29411764705882354,0,5,3,10,4,Spring,1,3
-mWsyMB6ynU7qLFfnbgPwZk6,JIJI-9197A873C126,https://jiji.com.ng/home & garden-shirt---good-mWsyMB6ynU7qLFfnbgPwZk6,Shirt - Good,19570.0,NGN,1663.45,budget,0,0.0,0.18,Home & Garden,3,10.0,Tools,36,Major City,other_area,2,jiji.com.ng,4,0.85,Well maintained tools. Reason for selling: upgrading. All documents available.,Jumia Seller,1,1,0,12,3,1,78,2022-09-18 13:45:25,common_crawl,0,2022-09-18 13:45:25,0,817,0.03541912632821723,1,13,6,9,3,Spring,1,1
-mNPzsFwO8OFwUispDARzfS1,JIJI-0EC350F2B4E7,https://jiji.co.ug/electronics-apple-camera-pro---professional-grade-mNPzsFwO8OFwUispDARzfS1,Apple Camera Pro - Professional Grade,232630.0,UGX,18145.14,economy,1,0.0,1.04,Electronics,1,22.0,Mobile Phones,29,Major City,other_area,2,jiji.co.ug,2,0.25,Price negotiable. Call or WhatsApp for more details. Delivery available within Major City.,Nairobi Deals,4,1,1,37,6,1,90,2023-10-10 17:20:20,hybrid,1,2023-10-10 17:20:20,0,430,0.06521739130434782,0,17,1,10,4,Spring,1,3
